Destination_3Zip,freight_terms,3zip_des_total_revenue,3zip_des_ordvrs_cnt,3zip_des_cases_received,"3zip_des_cases_received (col,pp)",total_dc_sqft,totalQty_allDCs,Lane_Share%,Lane_Space,Default Warehouse,Costing Warehouse,3zip_Inbound Spend,3zip_Distribution Spend,3zip_parcel_shipment,3zip_parcel_weight,3zip_avg_weight/parcel,zon_us&can_combnd,servicedays_us&can_combnd,3zip_Parcel Spend,LTL_Shipment_Count,LTL_Weight,LTL_Cost,Mean Weight / LTL Shipment,Cost Per CWT,3zip_LTL_Spend,TL_Shipment_Count,TL_Weight,TL_Cost,avg_tl_rate,3zip_tl_spend,3zip_scenario cost,Cost rank dc,cheapest cost to serve,cheapest to serve from, Baseline Cost to Serve,Baseline Rate Zone,Relative Additional Cost,avg_delivery_days,avg_transit_days
468,Prepaid,385409.15999999904,779,24324,24324,2005000,26882531,0.0009048255166152324,1814.175160813541,Elwood,Elwood,72802.54168131344,21817.048182949662252,773,8602.967999999997,11,2,1,5078.61000000208,3,752,474.36,250.66666666666666,22.574497035706777,169.76021770851497,5,143163.11,3631.6400000000003,837.0450000000001,4185.225,104053.185081973692096,1,104053.185081973692096,Elwood,104053.185081973692096,2,0,1.683237464635028,1.8501290158529011
468,Prepaid,385409.15999999904,779,24324,24324,2005000,26882531,0.0009048255166152324,1814.175160813541,Elwood,R Virginia,60812.43738499303,20668.092108565943544,773,8602.967999999997,11,4,2,5078.610000002572,3,752,474.36,250.66666666666666,20.653756512784252,155.3162489761376,5,143163.11,3631.6400000000003,5137.66,25688.3,112402.755742537680543,2,,,,,,1.747728505214035,1.6045105874787562
468,Prepaid,385409.15999999904,779,24324,24324,2005000,26882531,0.0009048255166152324,1814.175160813541,Elwood,Los Angeles,43395.48823498234,37471.546080119923008,773,8602.967999999997,11,7,4,6021.670000000487,3,752,474.36,250.66666666666666,26.933932364216158,202.5431713789055,5,143163.11,3631.6400000000003,5137.66,25688.3,112779.547486481650285,3,,,,,,2.562039878595487,2.1988812999110126
468,Prepaid,385409.15999999904,779,24324,24324,2005000,26882531,0.0009048255166152324,1814.175160813541,Elwood,Dallas,72048.59960919578,24419.33242551990972,773,8602.967999999997,11,5,3,5078.610000001614,3,752,474.36,250.66666666666666,26.630739722671716,200.2631627144913,5,143163.11,3631.6400000000003,5137.66,25688.3,127435.105197431794494,4,,,,,,2.270588936191102,1.8118567921819277
469,Prepaid,140468.46000000034,782,16916,16916,2005000,26882531,0.0006292562259111688,1261.6587329518934,Elwood,R Virginia,42291.69506678762,14373.517764697479896,754,9235.094000000005,12,4,2,4953.7799999998015,14,40748.979999999996,5390.670000000001,2910.641428571428,20.653756512784252,8416.195110643152,0,0,0,,0,70035.187942128056483,1,70035.187942128056483,R Virginia,,,,1.747728505214035,1.6045105874787562
469,Prepaid,140468.46000000034,782,16916,16916,2005000,26882531,0.0006292562259111688,1261.6587329518934,Elwood,Los Angeles,30179.167858204295,26059.392924326123072,754,9235.094000000005,12,7,4,6107.400000000152,14,40748.979999999996,5390.670000000001,2910.641428571428,26.933932364216158,10975.302712307968,0,0,0,,0,73321.263494838538797,2,,,,,,2.562039878595487,2.1988812999110126
469,Prepaid,140468.46000000034,782,16916,16916,2005000,26882531,0.0006292562259111688,1261.6587329518934,Elwood,Elwood,50630.15108868189,15172.553324402914268,754,9235.094000000005,12,2,1,4953.779999999809,14,40748.979999999996,5390.670000000001,2910.641428571428,22.574497035706777,9198.877282180747,0,0,0,,0,79955.361695265361459,3,,,79955.361695265361459,2,0,1.683237464635028,1.8501290158529011
469,Prepaid,140468.46000000034,782,16916,16916,2005000,26882531,0.0006292562259111688,1261.6587329518934,Elwood,Dallas,50105.82597390051,16982.29844228312748,754,9235.094000000005,12,5,3,4953.77999999981,14,40748.979999999996,5390.670000000001,2910.641428571428,26.630739722671716,10851.754803443551,0,0,0,,0,82893.659219626998203,4,,,,,,2.270588936191102,1.8118567921819277
470,Prepaid,26447.48000000005,316,318,318,2005000,26882531,0.00001182924331046061,23.717632837473523,R Virginia,R Virginia,795.0318651713444,270.204460225455108,316,4300.480000000003,14,4,2,2076.119999999932,0,0,0,0,20.653756512784252,0,0,0,0,,0,3141.356325396731876,1,3141.356325396731876,R Virginia,3141.356325396731876,4,0,1.747728505214035,1.6045105874787562
470,Prepaid,26447.48000000005,316,318,318,2005000,26882531,0.00001182924331046061,23.717632837473523,R Virginia,Elwood,951.7845853748427,285.225346249711914,316,4300.480000000003,14,3,2,2076.1199999999326,0,0,0,0,22.574497035706777,0,0,0,0,,0,3313.129931624487166,2,,,,,,1.683237464635028,1.8501290158529011
470,Prepaid,26447.48000000005,316,318,318,2005000,26882531,0.00001182924331046061,23.717632837473523,R Virginia,Dallas,941.927917929792,319.24632919401954,316,4300.480000000003,14,5,3,2079.2799999999797,0,0,0,0,26.630739722671716,0,0,0,0,,0,3340.454247123791151,3,,,,,,2.270588936191102,1.8118567921819277
470,Prepaid,26447.48000000005,316,318,318,2005000,26882531,0.00001182924331046061,23.717632837473523,R Virginia,Los Angeles,567.3312472752995,489.884544214690656,316,4300.480000000003,14,8,4,3182.119999999997,0,0,0,0,26.933932364216158,0,0,0,0,,0,4239.335791489987393,4,,,,,,2.562039878595487,2.1988812999110126
471,Prepaid,59344.51999999994,783,789,789,2005000,26882531,0.000029349915006142838,58.84657958731639,Elwood,R Virginia,1972.579061698713,670.412953200893334,783,8475.903999999988,11,4,2,5144.310000002604,0,0,0,0,20.653756512784252,0,0,0,0,,0,7787.302014902210921,1,7787.302014902210921,R Virginia,,,,1.747728505214035,1.6045105874787562
471,Prepaid,59344.51999999994,783,789,789,2005000,26882531,0.000029349915006142838,58.84657958731639,Elwood,Elwood,2361.503263713053,707.681755317681447,783,8475.903999999988,11,3,2,5144.310000002003,0,0,0,0,22.574497035706777,0,0,0,0,,0,8213.495019032737102,2,,,8213.495019032737102,3,0,1.683237464635028,1.8501290158529011
471,Prepaid,59344.51999999994,783,789,789,2005000,26882531,0.000029349915006142838,58.84657958731639,Elwood,Dallas,2337.04756995788,792.09230733987867,783,8475.903999999988,11,5,3,5144.310000001635,0,0,0,0,26.630739722671716,0,0,0,0,,0,8273.449877299393546,3,,,,,,2.270588936191102,1.8118567921819277
471,Prepaid,59344.51999999994,783,789,789,2005000,26882531,0.000029349915006142838,58.84657958731639,Elwood,Los Angeles,1407.623755032111,1215.468255928902288,783,8475.903999999988,11,7,4,6099.570000000493,0,0,0,0,26.933932364216158,0,0,0,0,,0,8722.662010961506092,4,,,,,,2.562039878595487,2.1988812999110126
472,Collect,2228044.5399999977,487,51333,418935,2005000,26882531,0.001909530021559354,3828.6076932265046,Elwood,Elwood,153641.37773914088,46042.366978102080759,397,4289.010000000003,11,7,4,3092.63000000025,45,73630.03,17517.629999999997,1636.222888888889,22.574497035706777,16621.60893974001,252,4035438.37,461417.3299999997,961.6250000000001,242329.50000000003,461727.483656983248659,1,461727.483656983248659,Elwood,461727.483656983248659,7,0,1.683237464635028,1.8501290158529011
472,Collect,2228044.5399999977,487,51333,418935,2005000,26882531,0.001909530021559354,3828.6076932265046,Elwood,R Virginia,128337.64382025354,43617.627536960022198,397,4289.010000000003,11,7,4,3092.63000000025,45,73630.03,17517.629999999997,1636.222888888889,20.653756512784252,15207.367116489999,252,4035438.37,461417.3299999997,1554.9950000000001,391858.74000000005,582114.008473703830177,2,,,,,,1.747728505214035,1.6045105874787562
472,Collect,2228044.5399999977,487,51333,418935,2005000,26882531,0.001909530021559354,3828.6076932265046,Elwood,Dallas,152050.269846195,51534.18810225347499,397,4289.010000000003,11,7,4,3092.63000000025,45,73630.03,17517.629999999997,1636.222888888889,26.630739722671716,19608.2216470251,252,4035438.37,461417.3299999997,2005.9375,505496.25,731781.559595473804275,3,,,,,,2.270588936191102,1.8118567921819277
472,Prepaid,9973768.460000021,487,367602,418935,2005000,26882531,0.013674382073622458,27417.13605761303,Elwood,R Virginia,919041.8355368446,312351.257823263360412,397,4289.010000000003,11,4,2,2608.2900000013205,45,73630.03,17517.629999999997,1636.222888888889,20.653756512784252,15207.367116489999,252,4035438.37,461417.3299999997,1554.9950000000001,391858.74000000005,1641067.490476599261389,4,,,,,,1.747728505214035,1.6045105874787562
472,Collect,2228044.5399999977,487,51333,418935,2005000,26882531,0.001909530021559354,3828.6076932265046,Elwood,Los Angeles,91581.1789823363,79079.381472241243536,397,4289.010000000003,11,7,4,3092.63000000025,45,73630.03,17517.629999999997,1636.222888888889,26.933932364216158,19831.462479952068,252,4035438.37,461417.3299999997,5847.84,1473655.68,1667240.332934529863486,5,,,,,,2.562039878595487,2.1988812999110126
472,Prepaid,9973768.460000021,487,367602,418935,2005000,26882531,0.013674382073622458,27417.13605761303,Elwood,Elwood,1100245.022493594,329715.118654360374246,397,4289.010000000003,11,3,1,2608.2900000010154,45,73630.03,17517.629999999997,1636.222888888889,22.574497035706777,16621.60893974001,252,4035438.37,461417.3299999997,961.6250000000001,242329.50000000003,1691519.540087695544396,6,461727.483656983248659,Elwood,1691519.540087695544396,3,0,1.683237464635028,1.8501290158529011
472,Prepaid,9973768.460000021,487,367602,418935,2005000,26882531,0.013674382073622458,27417.13605761303,Elwood,Dallas,1088850.900901973,369042.73303264141806,397,4289.010000000003,11,5,2,2608.2900000008285,45,73630.03,17517.629999999997,1636.222888888889,26.630739722671716,19608.2216470251,252,4035438.37,461417.3299999997,2005.9375,505496.25,1985606.395581640254488,7,,,,,,2.270588936191102,1.8118567921819277
472,Prepaid,9973768.460000021,487,367602,418935,2005000,26882531,0.013674382073622458,27417.13605761303,Elwood,Los Angeles,655824.21748709,566297.290007574573984,397,4289.010000000003,11,7,4,3092.63000000025,45,73630.03,17517.629999999997,1636.222888888889,26.933932364216158,19831.462479952068,252,4035438.37,461417.3299999997,5847.84,1473655.68,2718701.279974617154231,8,,,,,,2.562039878595487,2.1988812999110126
473,Prepaid,49267.40999999996,653,658,658,2005000,26882531,0.00002447686194428642,49.07610819829427,Elwood,R Virginia,1645.0659348513982,559.102310780973148,653,7346.614000000001,11,4,2,4290.210000002172,0,0,0,0,20.653756512784252,0,0,0,0,,0,6494.378245634543254,1,6494.378245634543254,R Virginia,,,,1.747728505214035,1.6045105874787562
473,Prepaid,49267.40999999996,653,658,658,2005000,26882531,0.00002447686194428642,49.07610819829427,Elwood,Elwood,1969.4159030712153,590.183263623617734,653,7346.614000000001,11,2,1,4290.210000001757,0,0,0,0,22.574497035706777,0,0,0,0,,0,6849.809166696590239,2,,,6849.809166696590239,2,0,1.683237464635028,1.8501290158529011
473,Prepaid,49267.40999999996,653,658,658,2005000,26882531,0.00002447686194428642,49.07610819829427,Elwood,Dallas,1949.02066037045,660.57888242032974,653,7346.614000000001,11,5,2,4290.210000001363,0,0,0,0,26.630739722671716,0,0,0,0,,0,6899.809542792143168,3,,,,,,2.270588936191102,1.8118567921819277
473,Prepaid,49267.40999999996,653,658,658,2005000,26882531,0.00002447686194428642,49.07610819829427,Elwood,Los Angeles,1173.911826123104,1013.660471991403936,653,7346.614000000001,11,7,4,5086.870000000411,0,0,0,0,26.933932364216158,0,0,0,0,,0,7274.442298114919138,4,,,,,,2.562039878595487,2.1988812999110126
474,Prepaid,50035.439999999944,578,736,736,2005000,26882531,0.0000273783744543994,54.8936407810708,Elwood,R Virginia,1840.0737508368225,625.378876496650816,564,6642.572000000002,12,4,2,3705.4799999998513,7,1502,1220.94,214.57142857142858,20.653756512784252,310.21942282201945,0,0,0,,0,6481.152050155344666,1,6481.152050155344666,R Virginia,,,,1.747728505214035,1.6045105874787562
474,Prepaid,50035.439999999944,578,736,736,2005000,26882531,0.0000273783744543994,54.8936407810708,Elwood,Elwood,2202.8724994839126,660.144197609396128,564,6642.572000000002,12,3,1,3705.4799999998527,7,1502,1220.94,214.57142857142858,22.574497035706777,339.0689454763158,0,0,0,,0,6907.565642569476535,2,,,6907.565642569476535,3,0,1.683237464635028,1.8501290158529011
474,Prepaid,50035.439999999944,578,736,736,2005000,26882531,0.0000273783744543994,54.8936407810708,Elwood,Dallas,2180.059583636248,738.88458580754208,564,6642.572000000002,12,5,2,3705.4799999998577,7,1502,1220.94,214.57142857142858,26.630739722671716,399.9937106345292,0,0,0,,0,7024.417880078177532,3,,,,,,2.270588936191102,1.8118567921819277
474,Prepaid,50035.439999999944,578,736,736,2005000,26882531,0.0000273783744543994,54.8936407810708,Elwood,Los Angeles,1313.0685471528943,1133.820831893120512,564,6642.572000000002,12,7,4,4568.400000000114,7,1502,1220.94,214.57142857142858,26.933932364216158,404.5476641105267,0,0,0,,0,7419.837043156655809,4,,,,,,2.562039878595487,2.1988812999110126
475,Prepaid,30100.040000000074,337,339,339,2005000,26882531,0.00001261041975549103,25.283891609759515,Elwood,R Virginia,847.5339694751125,288.048150995060634,337,4078.86,12,4,2,2214.089999999911,0,0,0,0,20.653756512784252,0,0,0,0,,0,3349.672120470084021,1,3349.672120470084021,R Virginia,,,,1.747728505214035,1.6045105874787562
475,Prepaid,30100.040000000074,337,339,339,2005000,26882531,0.00001261041975549103,25.283891609759515,Elwood,Elwood,1014.6382844090305,304.060982322806097,337,4078.86,12,3,2,2214.089999999912,0,0,0,0,22.574497035706777,0,0,0,0,,0,3532.789266731748369,2,,,3532.789266731748369,3,0,1.683237464635028,1.8501290158529011
475,Prepaid,30100.040000000074,337,339,339,2005000,26882531,0.00001261041975549103,25.283891609759515,Elwood,Dallas,1004.1307049628914,340.32863395211517,337,4078.86,12,5,2,2214.089999999915,0,0,0,0,26.630739722671716,0,0,0,0,,0,3558.549338914921564,3,,,,,,2.270588936191102,1.8118567921819277
475,Prepaid,30100.040000000074,337,339,339,2005000,26882531,0.00001261041975549103,25.283891609759515,Elwood,Los Angeles,604.7965183217815,522.235410342075888,337,4078.86,12,7,4,2729.700000000068,0,0,0,0,26.933932364216158,0,0,0,0,,0,3856.731928663925523,4,,,,,,2.562039878595487,2.1988812999110126
476,Prepaid,27436.660000000054,333,337,337,2005000,26882531,0.000012536021998821466,25.134724107637037,Elwood,R Virginia,842.5337690652299,286.348751874145822,333,3762.4000000000033,11,4,2,2187.8100000011077,0,0,0,0,20.653756512784252,0,0,0,0,,0,3316.692520940483522,1,3316.692520940483522,R Virginia,,,,1.747728505214035,1.6045105874787562
476,Prepaid,27436.660000000054,333,337,337,2005000,26882531,0.000012536021998821466,25.134724107637037,Elwood,Elwood,1008.652217834346,302.267112220606651,333,3762.4000000000033,11,3,2,2187.8100000008517,0,0,0,0,22.574497035706777,0,0,0,0,,0,3498.729330055804058,2,,,3498.729330055804058,3,0,1.683237464635028,1.8501290158529011
476,Prepaid,27436.660000000054,333,337,337,2005000,26882531,0.000012536021998821466,25.134724107637037,Elwood,Dallas,998.2066300073582,338.32079540372511,333,3762.4000000000033,11,4,2,2187.8100000011077,0,0,0,0,26.630739722671716,0,0,0,0,,0,3524.337425412190764,3,,,,,,2.270588936191102,1.8118567921819277
476,Prepaid,27436.660000000054,333,337,337,2005000,26882531,0.000012536021998821466,25.134724107637037,Elwood,Los Angeles,601.2283972697356,519.154375472801104,333,3762.4000000000033,11,7,4,2594.07000000021,0,0,0,0,26.933932364216158,0,0,0,0,,0,3714.45277274274643,4,,,,,,2.562039878595487,2.1988812999110126
477,Prepaid,37265.13000000007,447,450,40176,2005000,26882531,0.00001673949525065181,33.56268797755688,Elwood,R Virginia,1125.0450922236007,382.3648022058327,447,5198.298000000002,12,4,2,2936.789999999882,0,0,0,0,20.653756512784252,0,5,98666,25000,,0,4444.199894429315816,1,4444.199894429315816,R Virginia,,,,1.747728505214035,1.6045105874787562
477,Prepaid,37265.13000000007,447,450,40176,2005000,26882531,0.00001673949525065181,33.56268797755688,Elwood,Elwood,1346.8649793040227,403.62077299487535,447,5198.298000000002,12,3,2,2936.7899999998835,0,0,0,0,22.574497035706777,0,5,98666,25000,,0,4687.275752298782007,2,,,4687.275752298782007,3,0,1.683237464635028,1.8501290158529011
477,Prepaid,37265.13000000007,447,450,40176,2005000,26882531,0.00001673949525065181,33.56268797755688,Elwood,Dallas,1332.9168649949886,451.7636733877635,447,5198.298000000002,12,4,2,2936.789999999882,0,0,0,0,26.630739722671716,0,5,98666,25000,,0,4721.470538382634057,3,,,,,,2.270588936191102,1.8118567921819277
477,Prepaid,37265.13000000007,447,450,40176,2005000,26882531,0.00001673949525065181,33.56268797755688,Elwood,Los Angeles,802.8272367103294,693.2328455868264,447,5198.298000000002,12,7,4,3620.7000000000903,0,0,0,0,26.933932364216158,0,5,98666,25000,,0,5116.760082297246257,4,,,,,,2.562039878595487,2.1988812999110126
477,Collect,159870.18,447,39726,40176,2005000,26882531,0.0014777626407275416,2962.914094658721,Elwood,Los Angeles,70873.58845678788,61198.595608405034592,447,5198.298000000002,12,7,4,3620.7000000000903,0,0,0,0,26.933932364216158,0,5,98666,25000,,0,135692.884065193001017,5,,,,,,2.562039878595487,2.1988812999110126
477,Collect,159870.18,447,39726,40176,2005000,26882531,0.0014777626407275416,2962.914094658721,Elwood,R Virginia,99318.98074149947,33755.164738730910756,447,5198.298000000002,12,7,4,3620.7000000000903,0,0,0,0,20.653756512784252,0,5,98666,25000,,0,136694.845480230467217,6,4444.199894429315816,R Virginia,,,,1.747728505214035,1.6045105874787562
477,Collect,159870.18,447,39726,40176,2005000,26882531,0.0014777626407275416,2962.914094658721,Elwood,Elwood,118901.24037295913,35631.641839987595898,447,5198.298000000002,12,7,4,3620.7000000000903,0,0,0,0,22.574497035706777,0,5,98666,25000,,0,158153.58221294681179,7,,,158153.58221294681179,7,0,1.683237464635028,1.8501290158529011
477,Collect,159870.18,447,39726,40176,2005000,26882531,0.0014777626407275416,2962.914094658721,Elwood,Dallas,117669.9008417576,39881.69708667176178,447,5198.298000000002,12,7,4,3620.7000000000903,0,0,0,0,26.630739722671716,0,5,98666,25000,,0,161172.297928429443117,8,,,,,,2.270588936191102,1.8118567921819277
478,Prepaid,28014.750000000076,358,360,360,2005000,26882531,0.000013391596200521447,26.850150382045502,Elwood,R Virginia,900.0360737788806,305.89184176466616,358,4147.920000000001,12,4,2,2352.059999999906,0,0,0,0,20.653756512784252,0,0,0,0,,0,3557.987915543452536,1,3557.987915543452536,R Virginia,,,,1.747728505214035,1.6045105874787562
478,Prepaid,28014.750000000076,358,360,360,2005000,26882531,0.000013391596200521447,26.850150382045502,Elwood,Elwood,1077.4919834432183,322.89661839590028,358,4147.920000000001,12,3,1,2352.0599999999067,0,0,0,0,22.574497035706777,0,0,0,0,,0,3752.448601839025489,2,,,3752.448601839025489,3,0,1.683237464635028,1.8501290158529011
478,Prepaid,28014.750000000076,358,360,360,2005000,26882531,0.000013391596200521447,26.850150382045502,Elwood,Dallas,1066.333491995991,361.4109387102108,358,4147.920000000001,12,5,2,2352.05999999991,0,0,0,0,26.630739722671716,0,0,0,0,,0,3779.804430706111859,3,,,,,,2.270588936191102,1.8118567921819277
